Price,Close,ret,vol,ret_1,z_ret,mom_20_100,drawdown,state_raw,regime_viterbi,p_bear,p_bear_ema,bear_confirm_trend,bear_confirm_dd,bull_confirm_trend,bull_confirm_dd,bear_confirm,bull_confirm,regime
Ticker,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2000-03-14,0.8574493527412415,-0.059981104590525566,0.04408452105061666,-0.035926255048958695,-1.2771704917276772,0.0738324657326827,-0.12326149889383897,1,1,0.99998830593102,0.8146303516153536,False,True,True,False,True,True,0
2000-03-15,0.8724591732025146,0.017353746653514024,0.043812594018152955,-0.059981104590525566,0.3541448823429896,0.07153442934389197,-0.10791401807643786,1,1,0.9999905764569306,0.8364374368908332,False,True,True,False,True,True,0
2000-03-16,0.9123298525810242,0.044685745054708986,0.04385772430804559,0.017353746653514024,0.9202248392163656,0.07288604109206714,-0.06714640939535965,1,1,0.999967496322664,0.855676267412225,False,True,True,False,True,True,0
2000-03-17,0.9381284117698669,0.02788523403240452,0.0442027152241867,0.044685745054708986,0.5542290549143442,0.07488950029165832,-0.040767486790061036,1,1,0.9999644509723669,0.8726513478310651,False,False,True,False,False,True,0
2000-03-20,0.923117995262146,-0.016129773991715363,0.04365441804485057,0.02788523403240452,-0.38843427251208934,0.07806448568979883,-0.05611557706254833,1,1,0.9999304011354451,0.8876253541021687,False,True,True,False,False,True,0
2000-03-21,1.0127097368240356,0.09262785982308813,0.047751799059388575,-0.016129773991715363,1.8847518173980067,0.08339510005386284,0.0,1,1,0.9999999506326288,0.9008458948704581,False,False,True,True,False,True,0
2000-03-22,1.0821305513381958,0.06630218454777481,0.049418502377629105,0.09262785982308813,1.2953944455464355,0.09026209819320047,0.0,1,1,0.9999999996289262,0.912511083665572,False,False,True,True,False,True,0
2000-03-23,1.0605542659759521,-0.02014016668127442,0.04971400356749363,0.06630218454777481,-0.5136619984742274,0.09693620239872335,-0.01993870825988764,1,1,0.9999998532512216,0.9228038800874131,False,False,True,True,False,True,0
2000-03-24,1.040853500366211,-0.018750613879488794,0.04864279656026558,-0.02014016668127442,-0.4790979621581111,0.10513182990725432,-0.03814424324397869,1,1,0.9999937668884368,0.9318850432404746,False,False,True,False,False,True,0
2000-03-27,1.0474209785461426,0.006289881812427775,0.04853610441048142,-0.018750613879488794,0.05340012613508024,0.11238739960457222,-0.03207521749490416,1,1,0.9999818272895551,0.93989642959919,False,False,True,False,False,True,0
2000-03-28,1.044137716293335,-0.003139538907278576,0.04862838641314431,0.006289881812427775,-0.1477977780546684,0.11900990790635718,-0.035109289722832226,1,1,0.9999175982639575,0.9469577435597508,False,False,True,False,False,True,0
2000-03-29,1.0202155113220215,-0.023177502330826306,0.04026278290850016,-0.003139538907278576,-0.5753037348882613,0.11800106020822308,-0.057215869138532605,1,1,0.9995850396460823,0.9531491901581427,False,True,True,False,True,True,0
2000-03-30,0.9437577128410339,-0.07789969649385053,0.04140169231218882,-0.023177502330826306,-1.7834520591625953,0.11789161370247025,-0.12787074380817154,1,1,0.9999784892337473,0.958658519461155,False,True,True,False,True,True,0
2000-03-31,1.0192772150039673,0.07697956927580063,0.043564363919716916,-0.07789969649385053,1.5581205096835238,0.11805118453497414,-0.05808295150386633,1,1,0.9999999723877412,0.9635222198054593,False,True,True,False,True,True,0
2000-04-03,1.0005137920379639,-0.018580103278265907,0.04357336254994649,0.07697956927580063,-0.5388263924576788,0.11860772021349629,-0.07542228541584206,1,1,0.9999983797183115,0.967813532736383,False,True,True,False,True,True,0
2000-04-04,0.9554839134216309,-0.046051011305700856,0.044599475441473704,-0.018580103278265907,-1.111481929815285,0.11876110837883101,-0.1170345276361986,1,1,0.9999875850523814,0.9715987153617945,False,True,True,False,True,True,0
2000-04-05,0.9784689545631409,0.023771130984511068,0.04480934298536451,-0.046051011305700856,0.4205919985366186,0.12021861209733231,-0.09579398405013506,1,1,0.9999887878340012,0.9749387238879366,False,True,True,False,True,True,0
2000-04-06,0.9395363926887512,-0.04060250441897452,0.045875265947480946,0.023771130984511068,-1.016177798320155,0.12013982767853786,-0.13177167807812862,1,1,0.9999924878348104,0.9778862255287453,False,True,True,False,True,True,0
2000-04-07,0.9887874126434326,0.05109280235659576,0.04685896751295775,-0.04060250441897452,0.9960001200825952,0.12048811093816543,-0.08625866683029348,1,1,0.9999988921123757,0.9804877157150547,False,True,True,False,True,True,0
2000-04-10,0.9381284117698669,-0.0525925175128229,0.047715474720289,0.05109280235659576,-1.3172720235906996,0.12084833401046163,-0.1330727973535646,1,1,0.9999997596678729,0.982783250297739,False,True,True,False,True,True,0
2000-04-11,0.896381676197052,-0.04552053900717522,0.04683633037890594,-0.0525925175128229,-1.1150205727775462,0.12265255292613525,-0.17165107750764552,1,1,0.9999996706029012,0.9848087115101111,False,True,True,False,True,True,0
2000-04-12,0.8199241161346436,-0.08915450549372494,0.05090357716399329,-0.04552053900717522,-2.0084015447012735,0.12061496155103273,-0.24230573185397986,1,1,0.9999999997307896,0.9865959218890143,False,True,True,False,True,True,0
2000-04-13,0.8541660904884338,0.040913865551326756,0.050723866238834785,-0.08915450549372494,0.8848748761088954,0.11761471951072462,-0.21066262344026243,1,1,0.9999999994179234,0.988172872186533,False,True,True,False,True,True,0
2000-04-14,0.839625358581543,-0.017169869567815743,0.050264676721122864,0.040913865551326756,-0.38205977123977797,0.1125454535705531,-0.2240997562232796,1,1,0.9999998109197074,0.989564276743377,False,True,True,False,True,True,0
2000-04-17,0.9296857714653015,0.10189085824772291,0.055601290189274025,-0.017169869567815743,2.169185982417805,0.11192995343359324,-0.14087466589347875,1,1,0.9999999999636202,0.990792008886935,False,True,True,False,True,True,0
2000-04-18,0.9522009491920471,0.023929444692863483,0.05157722597993585,0.10189085824772291,0.45796870260773925,0.10712261312370586,-0.12006832445999582,1,1,0.9999999995561666,0.9918753019068446,False,True,True,False,True,True,0
2000-04-19,0.909046471118927,-0.04637987738709154,0.049720283130420706,0.023929444692863483,-1.0423157495193967,0.09664055820092714,-0.15994750356620813,1,1,0.9999996225015624,0.9928311043297525,False,True,True,False,True,True,0
2000-04-20,0.8921603560447693,-0.01875032844016461,0.04970444228364037,-0.04637987738709154,-0.4378223691437991,0.08672492963781182,-0.1755520117776026,1,1,0.9999996620391018,0.9936744640602643,False,True,True,False,True,True,0
2000-04-24,0.9043563604354858,0.01357759896202497,0.04988384839765923,-0.01875032844016461,0.263617175800281,0.07845202246000636,-0.16428164853387506,1,1,0.9999985583355215,0.994418475151471,False,True,True,False,True,True,0
2000-04-25,0.9629887938499451,0.06281828828641833,0.052224719826412955,0.01357759896202497,1.3048346309193388,0.07226283133638893,-0.11009924573418284,1,1,0.999999956395187,0.9950751200036728,False,True,True,False,True,True,0
2000-04-26,0.9104538559913635,-0.056098556994486355,0.05349514158509619,0.06281828828641833,-1.2827754679990397,0.0641125132152096,-0.15864693509903371,1,1,0.9999999985229806,0.9956545174765326,False,True,True,False,True,True,0
2000-04-27,0.9512622952461243,0.043846616421984536,0.054508253551669675,-0.056098556994486355,0.8718512498384624,0.059065063211358286,-0.1209357373102865,1,1,0.9999999961946742,0.9961657502669021,False,True,True,False,True,True,0
2000-04-28,0.9310924410820007,-0.021431269854690987,0.05184922937475201,0.043846616421984536,-0.5499737395682665,0.05755542362393913,-0.13957475839621825,1,1,0.9999998392668332,0.9966168195610117,False,True,True,False,True,True,0
2000-05-01,0.9329688549041748,0.0020132540276472793,0.04854429584936482,-0.021431269854690987,-0.023506470756928816,0.05184979646752604,-0.13784075890802927,1,1,0.9999960517093952,0.9970143762843509,False,True,True,False,True,True,0
2000-05-02,0.8846547603607178,-0.053174351011308865,0.049678332404787424,0.0020132540276472793,-1.1930408308459606,0.04517493051006947,-0.18248795464953227,1,1,0.9999997409832184,0.9973655956606882,False,True,True,False,True,True,0
2000-05-03,0.8635476231575012,-0.024148420233823673,0.048989161150210986,-0.053174351011308865,-0.5354615051504882,0.04015782666836385,-0.2019931217267531,1,1,0.9999998454586723,0.9976755074016275,False,True,True,False,True,True,0
2000-05-04,0.8307128548622131,-0.038764853917368725,0.04904791454160339,-0.024148420233823673,-0.8358653165702745,0.032405448475577116,-0.23233582691577448,1,1,0.9999997590930724,0.9979489487770915,False,True,True,False,True,True,0
2000-05-05,0.8490068316459656,0.02178303951611202,0.048861179211163626,-0.038764853917368725,0.47549353886363865,0.027642474610535754,-0.2154303095905964,1,1,0.9999996214465489,0.998190204385263,False,True,True,False,True,True,0
2000-05-08,0.8264913558959961,-0.026877774455866893,0.04722781239903982,0.02178303951611202,-0.576165565707411,0.019074730647302342,-0.23623692642821004,1,1,0.999998836465915,0.9984029846300455,False,True,True,False,True,True,0
2000-05-09,0.7913114428520203,-0.043497835183251704,0.04682771929205472,-0.026877774455866893,-0.9387246685408764,0.011819587201155031,-0.26874678672230423,1,1,0.9999997558698239,0.9985908400700194,False,True,True,False,True,True,0
2000-05-10,0.7453432679176331,-0.05984674877035284,0.04752799574107032,-0.043497835183251704,-1.2549313982571377,0.00486904968224323,-0.3112261113079945,1,1,0.9999999932042556,0.9987566227916942,False,True,True,False,True,True,0
2000-05-11,0.7716111540794373,0.034635862139806184,0.04453762989444219,-0.05984674877035284,0.8104994083837401,0.003408192927853753,-0.286951881059786,1,1,0.9999999064748452,0.9989028914603002,False,True,True,False,True,True,0
2000-05-12,0.8077291250228882,0.04574602430030128,0.044800929339518125,0.034635862139806184,1.0188378393155657,0.001572097668883069,-0.25357515872366265,1,1,0.9999994136234719,0.9990318940677322,False,True,True,False,True,True,0
2000-05-15,0.7580082416534424,-0.06353250252987358,0.046741326174923443,0.04574602430030128,-1.3186843269564164,-0.0016894279890269886,-0.2995223721240786,1,1,0.9999999904102879,0.9991457877550917,False,True,False,False,True,False,0
2000-05-16,0.7931874394416809,0.04536530274534434,0.041325885646814726,-0.06353250252987358,0.9880126422816974,-0.00856881105911205,-0.26701317279989834,1,1,0.9999997643026568,0.999246255584217,True,True,False,False,True,False,0
2000-05-17,0.7608224153518677,-0.04165958755468274,0.041266199612213464,0.04536530274534434,-0.845902212065094,-0.018250728941752267,-0.29692178599799135,1,1,0.9999992865416787,0.9993348474615653,True,True,False,False,True,False,0
2000-05-18,0.7561320662498474,-0.006183921938099968,0.04043405856759324,-0.04165958755468274,-0.08104709201778369,-0.025716470946488143,-0.301256151288963,1,1,0.9999968810710451,0.9994127337685629,True,True,False,False,True,False,0
2000-05-19,0.705473005771637,-0.0693475437177703,0.04258795944423814,-0.006183921938099968,-1.3839699666862864,-0.03459534510970029,-0.3480703368930602,1,1,0.9999999620849855,0.9994818194528479,True,True,False,False,True,False,0
2000-05-22,0.6749831438064575,-0.044180789589637615,0.042738928756185846,-0.0693475437177703,-0.8550740869030338,-0.04567029646922079,-0.3762461073003136,1,1,0.9999999973806553,0.9995427815620016,True,True,False,False,True,False,0
2000-05-23,0.6440252661705017,-0.04694975990337813,0.03916919301906527,-0.044180789589637615,-0.884592524906018,-0.061689532697263245,-0.4048543723545368,1,1,0.9999999742649383,0.9995965689388177,True,True,False,False,True,False,0
2000-05-24,0.6580972075462341,0.021614693728465917,0.03926623104601343,-0.04694975990337813,0.5442279025482131,-0.07412070465193417,-0.3918504502692296,1,1,0.9999998924831801,0.9996440187675661,True,True,False,False,True,False,0
2000-05-25,0.654930830001831,-0.004823025239009571,0.03677630069125676,0.021614693728465917,0.04166579599314601,-0.0893777913698525,-0.3947765089970674,1,1,0.999998898857181,0.9996857693663443,True,True,False,False,True,False,0
2000-05-26,0.648246705532074,-0.010258284697114373,0.03681687537228041,-0.004823025239009571,-0.10242855768453242,-0.10458419491790621,-0.40095332792292737,1,1,0.9999990327564904,0.9997226238828321,True,True,False,False,True,False,0
2000-05-30,0.657159149646759,0.013654883744150248,0.037241260895916534,-0.010258284697114373,0.4596902548050252,-0.11939865554783238,-0.3927173123112586,1,1,0.9999991550943309,0.9997551569665377,True,True,False,False,True,False,0
2000-05-31,0.6304226517677307,-0.041535755784467054,0.03674243405647884,0.013654883744150248,-0.7971112059012055,-0.13340771337461563,-0.4174245880146986,1,1,0.9999998911371281,0.9997839492219013,True,True,False,False,True,False,0
2000-06-01,0.6688856482505798,0.05922264587602161,0.040426301792942584,-0.041535755784467054,1.452816535455268,-0.14400581314915167,-0.38188082073515495,1,1,0.999999992280209,0.9998093660522904,True,True,False,False,True,False,0
2000-06-02,0.6946842074394226,0.03784424837211414,0.041450242144406464,0.05922264587602161,0.9475656443993226,-0.15157692031565628,-0.3580402969120918,1,1,0.9999999862411643,0.9998317919568638,True,True,False,False,True,False,0
2000-06-05,0.685302734375,-0.01359667589424629,0.04082016222851788,0.03784424837211414,-0.19494115002954968,-0.16105189818749413,-0.36670974354477504,1,1,0.9999998694475011,0.9998515657792917,True,True,False,False,True,False,0
2000-06-06,0.6970295310020447,0.016967089964351423,0.04108269049493263,-0.01359667589424629,0.49274450385998747,-0.16904494297028483,-0.35587297656454053,1,1,0.9999996688130162,0.9998689896656122,True,True,False,False,True,False,0
2000-06-07,0.7247043251991272,0.038935965769923475,0.041521395231174645,0.016967089964351423,0.9528864296840662,-0.17292811090302201,-0.3302986184957669,1,1,0.9999997669438289,0.9998843752277553,True,True,False,False,True,False,0
2000-06-08,0.711570680141449,-0.018288992140340687,0.0395955932255647,0.038935965769923475,-0.3427885134927442,-0.1744962093629974,-0.3424354582157404,1,1,0.9999996546321795,0.9998979375106287,True,True,False,False,True,False,0
2000-06-09,0.7186067700386047,0.009839543566728337,0.03875690704004059,-0.018288992140340687,0.2955119424080585,-0.17700674700093755,-0.3359333870114345,1,1,0.9999985568075727,0.999909775074975,True,True,False,False,True,False,0
2000-06-12,0.6843645572662354,-0.048823541685951766,0.038189768830187945,0.009839543566728337,-0.9969034676330637,-0.18312869107543764,-0.3675767157484564,1,1,0.9999998519633774,0.9999203723559635,True,True,False,False,True,False,0
2000-06-13,0.7092253565788269,0.035682573238766835,0.037063066495746984,-0.048823541685951766,0.9111715378609748,-0.1846261109625557,-0.3446027785632916,1,1,0.999999828964079,0.9999297201922124,True,True,False,False,True,False,0
2000-06-14,0.6787363886833191,-0.043940509796321414,0.0362590517068747,0.035682573238766835,-0.8713797492254939,-0.18985909057066766,-0.3727777227581526,1,1,0.999999869789471,0.9999379730860074,True,True,False,False,True,False,0
2000-06-15,0.6932770609855652,0.021196901151555092,0.03589118822581842,-0.043940509796321414,0.6426990172680209,-0.19284546250306492,-0.3593406450559615,1,1,0.9999996360784942,0.9999452275557117,True,True,False,False,True,False,0
2000-06-16,0.6843645572662354,-0.012938964594000513,0.03593815084230233,0.021196901151555092,-0.12703634744982062,-0.19557621885254634,-0.3675767157484564,1,1,0.9999989821449795,0.9999515516250373,True,True,False,False,True,False,0
2000-06-19,0.7251731753349304,0.057919734763114294,0.035201977817170715,-0.012938964594000513,1.510070318399885,-0.19344356604821247,-0.32986535271723083,1,1,0.9999994589599381,0.9999571877820845,True,True,False,False,True,False,0
2000-06-20,0.7598843574523926,0.046755771593327,0.0348792167044715,0.057919734763114294,1.207480143398121,-0.1877940044408791,-0.29778864804002037,1,1,0.9999996309998777,0.9999621811018248,True,True,False,False,True,False,0
2000-06-21,0.8349350094795227,0.09418762840723022,0.03777600287576095,0.046755771593327,2.180973801749442,-0.17720281610037059,-0.22843412151425124,1,1,0.9999999851497706,0.9999666286368772,True,True,False,False,True,False,0
2000-06-22,0.8067902326583862,-0.03429018912997381,0.03914698051053503,0.09418762840723022,-0.6651487751358656,-0.16869006162615705,-0.25444279189725794,1,1,0.9999999887950254,0.9999705533613653,True,True,False,False,True,False,0
2000-06-23,0.7758324146270752,-0.03912716340481884,0.040565011770920825,-0.03429018912997381,-0.7638161430568716,-0.16177820070732374,-0.283051001870655,1,1,0.9999993191743259,0.9999739375746548,True,True,False,False,True,False,0
2000-06-26,0.8124194741249084,0.046080264194685,0.04114795269829004,-0.03912716340481884,1.0874272370994063,-0.15278873428241715,-0.249240793432691,1,1,0.9999993536914459,0.999976927706042,True,True,False,False,True,False,0
2000-06-27,0.7767704725265503,-0.04487189594884558,0.04300973187474744,0.046080264194685,-0.9219625226074184,-0.14574283562915338,-0.2821841398286259,1,1,0.9999998858402316,0.9999796286630055,True,True,False,False,True,False,0
2000-06-28,0.8171098828315735,0.05062867675206964,0.04231403399839875,-0.04487189594884558,1.219303289306871,-0.13479082576813312,-0.24490637306089325,1,1,0.9999997374616558,0.9999819944040231,True,True,False,False,True,False,0
2000-06-29,0.7692660689353943,-0.060336678248412184,0.04385305024143821,0.05062867675206964,-1.272932301528882,-0.12797318592346724,-0.28911898108403256,1,1,0.9999999821302482,0.9999841106071085,True,True,False,False,True,False,0
2000-06-30,0.7861520051956177,0.021713261487966595,0.04340175112529156,-0.060336678248412184,0.5693789989481677,-0.12178070781639798,-0.27351463811511645,1,1,0.9999998613784652,0.9999859636390328,True,True,False,False,True,False,0
2000-07-03,0.8002240061759949,0.01774153162734668,0.04321530256322556,0.021713261487966595,0.46027779422902704,-0.1145134692948478,-0.2605106609489831,1,1,0.9999973570118893,0.9999873040358394,True,True,False,False,True,False,0
2000-07-05,0.7748942971229553,-0.0321650669508908,0.04405223984029406,0.01774153162734668,-0.6394691247394912,-0.10909565063958171,-0.28391791899351027,1,1,0.9999992169253684,0.9999887055522545,True,True,False,False,True,False,0
2000-07-06,0.7777085304260254,0.0036251851860388817,0.04333475810955743,-0.0321650669508908,0.15522091833576745,-0.10554934391003358,-0.2813172777865969,1,1,0.9999986737247737,0.9999898782784332,True,True,False,False,True,False,0
2000-07-07,0.8171098828315735,0.04942176689795083,0.044177246604087124,0.0036251851860388817,1.1675927479135533,-0.09874057675300557,-0.24490637306089325,1,1,0.9999991675798637,0.999990971137425,True,True,False,False,True,False,0
2000-07-10,0.8574493527412415,0.04818853211097149,0.04513277311667598,0.04942176689795083,1.1145928848267095,-0.0901250943906664,-0.20762855121233448,1,1,0.9999997685954708,0.9999920061324892,True,True,False,False,True,False,0
2000-07-11,0.8546351194381714,-0.003287496479758706,0.04317734878473981,0.04818853211097149,-0.07804685740148701,-0.08000632451190051,-0.21022919241924798,1,1,0.9999958490238647,0.9999924582373569,True,True,False,False,True,False,0
2000-07-12,0.8837171792984009,0.033462461570439916,0.04311365436950468,-0.003287496479758706,0.7691672214086865,-0.06989549125557663,-0.18335437604495208,1,1,0.9999858063081368,0.9999916756574486,True,True,False,False,True,False,0
2000-07-13,0.8480688333511353,-0.041175274625503744,0.04293225019646601,0.033462461570439916,-0.9763992714863775,-0.06000158271679852,-0.21629711655179928,1,1,0.9999954035771359,0.9999921142362354,True,True,False,False,True,False,0
2000-07-14,0.8658928871154785,0.020799410076624503,0.04292743954461619,-0.041175274625503744,0.5517015786510406,-0.04990028465192328,-0.19982585646002804,1,1,0.9999864452593175,0.9999914472977744,True,True,False,False,True,False,0
2000-07-17,0.8752743005752563,0.010776109623802071,0.04255390572507527,0.020799410076624503,0.283968842163737,-0.038615999098824974,-0.19115646490817095,1,1,0.999940206236367,0.9999854189376088,True,True,False,False,True,False,0
2000-07-18,0.8593254685401917,-0.018389581016644063,0.041660124140596666,0.010776109623802071,-0.4422634306390205,-0.030603605356186107,-0.20589482712827634,1,1,0.9999346772182857,0.9999794493235709,True,True,False,False,True,False,0
2000-07-19,0.7908424139022827,-0.0830490185570871,0.04533361533850256,-0.018389581016644063,-1.9471638615847857,-0.02833620587704951,-0.2691802177433187,1,1,0.9999999602223405,0.9999818623704848,True,True,False,False,True,False,0
2000-07-20,0.827429473400116,0.04522515107054509,0.04122930414339634,-0.0830490185570871,1.1620057368172465,-0.028521881253483046,-0.2353700093053548,1,1,0.9999999461360872,0.9999839898723203,True,True,False,False,True,False,0
2000-07-21,0.80397629737854,-0.028754087227629732,0.04100815196940689,0.04522515107054509,-0.6565100836927878,-0.028039729510434066,-0.2570431577000406,1,1,0.9999965430748214,0.9999854667196733,True,True,False,False,True,False,0
2000-07-24,0.7308024764060974,-0.09542657475026431,0.045508152294213976,-0.028754087227629732,-2.1710245311988,-0.027859751480607618,-0.3246632991718378,1,1,0.999999999476131,0.9999871764557271,True,True,False,False,True,False,0
2000-07-25,0.7514408826828003,0.027849327218962716,0.04464798791593347,-0.09542657475026431,0.7468349656623331,-0.029593136232145597,-0.3055912877115007,1,1,0.9999999989595381,0.9999886849855872,True,True,False,False,True,False,0
2000-07-26,0.7514408826828003,0.0,0.043595848380308395,0.027849327218962716,0.08572202339195523,-0.028679822345218813,-0.3055912877115007,1,1,0.9999983994361249,0.9999898278621211,True,True,False,False,True,False,0
2000-07-27,0.7805224061012268,0.037970906571449664,0.04288289703374682,0.0,0.9561560359498233,-0.028977482512519945,-0.27871696706464033,1,1,0.9999973759438812,0.9999907158717399,True,True,False,False,True,False,0
2000-07-28,0.7251731753349304,-0.07355295804958142,0.04391388686959673,0.037970906571449664,-1.6500817601374442,-0.0293278171700686,-0.32986535271723083,1,1,0.9999999908177415,0.9999918070418577,True,True,False,False,True,False,0
